name,council_year,meet_year,councilor_id,district_id,meet_name,meet_type,attended,total
鍾澤暉,2015,2018,198,5,食物環境衞生及工務委員會,定期,6,6
鍾港武,2015,2018,199,5,食物環境衞生及工務委員會,定期,6,6
許德亮,2015,2018,200,5,食物環境衞生及工務委員會,定期,6,6
孔昭華,2015,2018,201,5,食物環境衞生及工務委員會,定期,6,6
楊鎮華,2015,2018,202,5,食物環境衞生及工務委員會,定期,6,6
關秀玲,2015,2018,203,5,食物環境衞生及工務委員會,定期,6,6
林健文,2015,2018,204,5,食物環境衞生及工務委員會,定期,6,6
劉柏祺,2015,2018,205,5,食物環境衞生及工務委員會,定期,6,6
鄧銘心,2015,2018,207,5,食物環境衞生及工務委員會,定期,6,6
涂謹申,2015,2018,208,5,食物環境衞生及工務委員會,定期,6,6
黃建新,2015,2018,209,5,食物環境衞生及工務委員會,定期,6,6
楊子熙,2015,2018,210,5,食物環境衞生及工務委員會,定期,6,6
余德寶,2015,2018,211,5,食物環境衞生及工務委員會,定期,6,6
葉傲冬,2015,2018,193,5,交通運輸及房屋事務委員會,定期,5,6
黃舒明,2015,2018,194,5,交通運輸及房屋事務委員會,定期,6,6
陳少棠,2015,2018,195,5,交通運輸及房屋事務委員會,定期,6,6
蔡少峰,2015,2018,196,5,交通運輸及房屋事務委員會,定期,6,6
莊永燦,2015,2018,212,5,交通運輸及房屋事務委員會,定期,1,6
仇振輝,2015,2018,197,5,交通運輸及房屋事務委員會,定期,5,6
鍾澤暉,2015,2018,198,5,交通運輸及房屋事務委員會,定期,6,6
鍾港武,2015,2018,199,5,交通運輸及房屋事務委員會,定期,6,6
許德亮,2015,2018,200,5,交通運輸及房屋事務委員會,定期,5,6
孔昭華,2015,2018,201,5,交通運輸及房屋事務委員會,定期,6,6
楊鎮華,2015,2018,202,5,交通運輸及房屋事務委員會,定期,6,6
關秀玲,2015,2018,203,5,交通運輸及房屋事務委員會,定期,6,6
林健文,2015,2018,204,5,交通運輸及房屋事務委員會,定期,6,6
劉柏祺,2015,2018,205,5,交通運輸及房屋事務委員會,定期,6,6
鄧銘心,2015,2018,207,5,交通運輸及房屋事務委員會,定期,6,6
涂謹申,2015,2018,208,5,交通運輸及房屋事務委員會,定期,1,1
黃建新,2015,2018,209,5,交通運輸及房屋事務委員會,定期,6,6
楊子熙,2015,2018,210,5,交通運輸及房屋事務委員會,定期,6,6
余德寶,2015,2018,211,5,交通運輸及房屋事務委員會,定期,6,6
葉傲冬,2015,2019,193,5,社區建設委員會,定期,2,2
黃舒明,2015,2019,194,5,社區建設委員會,定期,2,2
陳少棠,2015,2019,195,5,社區建設委員會,定期,2,2
蔡少峰,2015,2019,196,5,社區建設委員會,定期,2,2
仇振輝,2015,2019,197,5,社區建設委員會,定期,2,2
鍾澤暉,2015,2019,198,5,社區建設委員會,定期,2,2
鍾港武,2015,2019,199,5,社區建設委員會,定期,2,2
孔昭華,2015,2019,201,5,社區建設委員會,定期,2,2
楊鎮華,2015,2019,202,5,社區建設委員會,定期,2,2
關秀玲,2015,2019,203,5,社區建設委員會,定期,2,2
劉柏祺,2015,2019,205,5,社區建設委員會,定期,2,2
李思敏,2015,2019,206,5,社區建設委員會,定期,2,2
黃建新,2015,2019,209,5,社區建設委員會,定期,2,2
楊子熙,2015,2019,210,5,社區建設委員會,定期,2,2
余德寶,2015,2019,211,5,社區建設委員會,定期,2,2
葉傲冬,2015,2019,193,5,地區設施管理委員會,定期,2,2
黃舒明,2015,2019,194,5,地區設施管理委員會,定期,2,2
陳少棠,2015,2019,195,5,地區設施管理委員會,定期,2,2
蔡少峰,2015,2019,196,5,地區設施管理委員會,定期,2,2
仇振輝,2015,2019,197,5,地區設施管理委員會,定期,2,2
鍾澤暉,2015,2019,198,5,地區設施管理委員會,定期,2,2
鍾港武,2015,2019,199,5,地區設施管理委員會,定期,2,2
許德亮,2015,2019,200,5,地區設施管理委員會,定期,2,2
孔昭華,2015,2019,201,5,地區設施管理委員會,定期,2,2
楊鎮華,2015,2019,202,5,地區設施管理委員會,定期,2,2
關秀玲,2015,2019,203,5,地區設施管理委員會,定期,2,2
林健文,2015,2019,204,5,地區設施管理委員會,定期,2,2
劉柏祺,2015,2019,205,5,地區設施管理委員會,定期,2,2
李思敏,2015,2019,206,5,地區設施管理委員會,定期,2,2
鄧銘心,2015,2019,207,5,地區設施管理委員會,定期,2,2
黃建新,2015,2019,209,5,地區設施管理委員會,定期,2,2
楊子熙,2015,2019,210,5,地區設施管理委員會,定期,2,2
余德寶,2015,2019,211,5,地區設施管理委員會,定期,2,2
葉傲冬,2015,2019,193,5,食物環境衞生及工務委員會,定期,1,1
黃舒明,2015,2019,194,5,食物環境衞生及工務委員會,定期,1,1
陳少棠,2015,2019,195,5,食物環境衞生及工務委員會,定期,1,1
蔡少峰,2015,2019,196,5,食物環境衞生及工務委員會,定期,1,1
仇振輝,2015,2019,197,5,食物環境衞生及工務委員會,定期,1,1
鍾澤暉,2015,2019,198,5,食物環境衞生及工務委員會,定期,1,1
鍾港武,2015,2019,199,5,食物環境衞生及工務委員會,定期,1,1
許德亮,2015,2019,200,5,食物環境衞生及工務委員會,定期,1,1
孔昭華,2015,2019,201,5,食物環境衞生及工務委員會,定期,1,1
楊鎮華,2015,2019,202,5,食物環境衞生及工務委員會,定期,1,1
關秀玲,2015,2019,203,5,食物環境衞生及工務委員會,定期,1,1
林健文,2015,2019,204,5,食物環境衞生及工務委員會,定期,1,1
劉柏祺,2015,2019,205,5,食物環境衞生及工務委員會,定期,1,1
李思敏,2015,2019,206,5,食物環境衞生及工務委員會,定期,0,1
鄧銘心,2015,2019,207,5,食物環境衞生及工務委員會,定期,1,1
涂謹申,2015,2019,208,5,食物環境衞生及工務委員會,定期,1,1
黃建新,2015,2019,209,5,食物環境衞生及工務委員會,定期,1,1
楊子熙,2015,2019,210,5,食物環境衞生及工務委員會,定期,1,1
余德寶,2015,2019,211,5,食物環境衞生及工務委員會,定期,1,1
葉傲冬,2015,2019,193,5,交通運輸及房屋事務委員會,定期,1,1
黃舒明,2015,2019,194,5,交通運輸及房屋事務委員會,定期,1,1
陳少棠,2015,2019,195,5,交通運輸及房屋事務委員會,定期,1,1
蔡少峰,2015,2019,196,5,交通運輸及房屋事務委員會,定期,1,1
仇振輝,2015,2019,197,5,交通運輸及房屋事務委員會,定期,1,1
鍾澤暉,2015,2019,198,5,交通運輸及房屋事務委員會,定期,1,1
鍾港武,2015,2019,199,5,交通運輸及房屋事務委員會,定期,1,1
許德亮,2015,2019,200,5,交通運輸及房屋事務委員會,定期,1,1
孔昭華,2015,2019,201,5,交通運輸及房屋事務委員會,定期,1,1
楊鎮華,2015,2019,202,5,交通運輸及房屋事務委員會,定期,1,1
關秀玲,2015,2019,203,5,交通運輸及房屋事務委員會,定期,1,1
林健文,2015,2019,204,5,交通運輸及房屋事務委員會,定期,1,1
劉柏祺,2015,2019,205,5,交通運輸及房屋事務委員會,定期,1,1
李思敏,2015,2019,206,5,交通運輸及房屋事務委員會,定期,1,1
鄧銘心,2015,2019,207,5,交通運輸及房屋事務委員會,定期,1,1
黃建新,2015,2019,209,5,交通運輸及房屋事務委員會,定期,1,1
楊子熙,2015,2019,210,5,交通運輸及房屋事務委員會,定期,1,1
余德寶,2015,2019,211,5,交通運輸及房屋事務委員會,定期,1,1
葉傲冬,2015,2016,193,5,區議會,定期,7,7
黃舒明,2015,2016,194,5,區議會,定期,7,7
陳少棠,2015,2016,195,5,區議會,定期,7,7
蔡少峰,2015,2016,196,5,區議會,定期,7,7
莊永燦,2015,2016,212,5,區議會,定期,6,7
仇振輝,2015,2016,197,5,區議會,定期,7,7
鍾澤暉,2015,2016,198,5,區議會,定期,7,7
鍾港武,2015,2016,199,5,區議會,定期,7,7
許德亮,2015,2016,200,5,區議會,定期,7,7
孔昭華,2015,2016,201,5,區議會,定期,7,7
楊鎮華,2015,2016,202,5,區議會,定期,7,7
關秀玲,2015,2016,203,5,區議會,定期,7,7
林健文,2015,2016,204,5,區議會,定期,7,7
劉柏祺,2015,2016,205,5,區議會,定期,7,7
鄧銘心,2015,2016,207,5,區議會,定期,7,7
涂謹申,2015,2016,208,5,區議會,定期,6,7
黃建新,2015,2016,209,5,區議會,定期,6,7
楊子熙,2015,2016,210,5,區議會,定期,7,7
余德寶,2015,2016,211,5,區議會,定期,7,7
葉傲冬,2015,2018,193,5,區議會,定期,6,6
黃舒明,2015,2018,194,5,區議會,定期,6,6
陳少棠,2015,2018,195,5,區議會,定期,6,6
蔡少峰,2015,2018,196,5,區議會,定期,6,6
莊永燦,2015,2018,212,5,區議會,定期,3,5
仇振輝,2015,2018,197,5,區議會,定期,6,6
鍾澤暉,2015,2018,198,5,區議會,定期,6,6
鍾港武,2015,2018,199,5,區議會,定期,6,6
許德亮,2015,2018,200,5,區議會,定期,6,6
孔昭華,2015,2018,201,5,區議會,定期,6,6
楊鎮華,2015,2018,202,5,區議會,定期,6,6
關秀玲,2015,2018,203,5,區議會,定期,6,6
林健文,2015,2018,204,5,區議會,定期,6,6
劉柏祺,2015,2018,205,5,區議會,定期,6,6
鄧銘心,2015,2018,207,5,區議會,定期,6,6
涂謹申,2015,2018,208,5,區議會,定期,5,6
黃建新,2015,2018,209,5,區議會,定期,6,6
楊子熙,2015,2018,210,5,區議會,定期,5,6
余德寶,2015,2018,211,5,區議會,定期,6,6
鄭志成,2015,2019,18,3,區議會,定期,2,2
鄭達鴻,2015,2019,19,3,區議會,定期,2,2
張國昌,2015,2019,20,3,區議會,定期,2,2
植潔鈴,2015,2019,21,3,區議會,定期,2,2
趙資強,2015,2019,22,3,區議會,定期,2,2
趙家賢,2015,2019,23,3,區議會,定期,2,2
蔡素玉,2015,2019,24,3,區議會,定期,1,2
徐子見,2015,2019,25,3,區議會,定期,2,2
何毅淦,2015,2019,26,3,區議會,定期,2,2
許清安,2015,2019,27,3,區議會,定期,2,2
許林慶,2015,2019,28,3,區議會,定期,2,2
洪連杉,2015,2019,29,3,區議會,定期,2,2
古桂耀,2015,2019,30,3,區議會,定期,2,2
龔栢祥,2015,2019,31,3,區議會,定期,2,2
郭偉强,2015,2019,32,3,區議會,定期,2,2
黎志強,2015,2019,33,3,區議會,定期,2,2
林其東,2015,2019,34,3,區議會,定期,2,2
林心亷,2015,2019,35,3,區議會,定期,2,2
劉慶揚,2015,2019,36,3,區議會,定期,2,2
李鎮強,2015,2019,37,3,區議會,定期,2,2
梁國鴻,2015,2019,38,3,區議會,定期,2,2
梁兆新,2015,2019,39,3,區議會,定期,2,2
梁穎敏,2015,2019,40,3,區議會,定期,2,2
李進秋,2015,2019,41,3,區議會,定期,2,2
羅榮焜,2015,2019,42,3,區議會,定期,2,2
麥德正,2015,2019,43,3,區議會,定期,2,2
顏尊廉,2015,2019,44,3,區議會,定期,2,2
邵家輝,2015,2019,45,3,區議會,定期,2,2
丁江浩,2015,2019,46,3,區議會,定期,2,2
王志鍾,2015,2019,47,3,區議會,定期,2,2
王振星,2015,2019,48,3,區議會,定期,2,2
黃健興,2015,2019,49,3,區議會,定期,2,2
黃建彬,2015,2019,50,3,區議會,定期,2,2
王國興,2015,2019,51,3,區議會,定期,2,2
楊斯竣,2015,2019,52,3,區議會,定期,2,2
鄭志成,2015,2019,18,3,文康及社區建設服務委員會,定期,2,3
鄭達鴻,2015,2019,19,3,文康及社區建設服務委員會,定期,3,3
張國昌,2015,2019,20,3,文康及社區建設服務委員會,定期,2,3
植潔鈴,2015,2019,21,3,文康及社區建設服務委員會,定期,3,3
趙資強,2015,2019,22,3,文康及社區建設服務委員會,定期,3,3
趙家賢,2015,2019,23,3,文康及社區建設服務委員會,定期,1,2
蔡素玉,2015,2019,24,3,文康及社區建設服務委員會,定期,2,3
徐子見,2015,2019,25,3,文康及社區建設服務委員會,定期,3,3
何毅淦,2015,2019,26,3,文康及社區建設服務委員會,定期,3,3
許清安,2015,2019,27,3,文康及社區建設服務委員會,定期,3,3
許林慶,2015,2019,28,3,文康及社區建設服務委員會,定期,3,3
洪連杉,2015,2019,29,3,文康及社區建設服務委員會,定期,2,3
古桂耀,2015,2019,30,3,文康及社區建設服務委員會,定期,3,3
龔栢祥,2015,2019,31,3,文康及社區建設服務委員會,定期,3,3
郭偉强,2015,2019,32,3,文康及社區建設服務委員會,定期,3,3
黎志強,2015,2019,33,3,文康及社區建設服務委員會,定期,3,3
林其東,2015,2019,34,3,文康及社區建設服務委員會,定期,3,3
林心亷,2015,2019,35,3,文康及社區建設服務委員會,定期,2,3
劉慶揚,2015,2019,36,3,文康及社區建設服務委員會,定期,3,3
梁國鴻,2015,2019,38,3,文康及社區建設服務委員會,定期,3,3
梁兆新,2015,2019,39,3,文康及社區建設服務委員會,定期,3,3
梁穎敏,2015,2019,40,3,文康及社區建設服務委員會,定期,0,3
李進秋,2015,2019,41,3,文康及社區建設服務委員會,定期,2,3
羅榮焜,2015,2019,42,3,文康及社區建設服務委員會,定期,2,3
麥德正,2015,2019,43,3,文康及社區建設服務委員會,定期,3,3
顏尊廉,2015,2019,44,3,文康及社區建設服務委員會,定期,3,3
丁江浩,2015,2019,46,3,文康及社區建設服務委員會,定期,2,3
王志鍾,2015,2019,47,3,文康及社區建設服務委員會,定期,3,3
王振星,2015,2019,48,3,文康及社區建設服務委員會,定期,1,2
黃健興,2015,2019,49,3,文康及社區建設服務委員會,定期,2,3
黃建彬,2015,2019,50,3,文康及社區建設服務委員會,定期,3,3
王國興,2015,2019,51,3,文康及社區建設服務委員會,定期,2,3
楊斯竣,2015,2019,52,3,文康及社區建設服務委員會,定期,2,3
鄭志成,2015,2019,18,3,地區設施管理委員會,定期,2,3
鄭達鴻,2015,2019,19,3,地區設施管理委員會,定期,3,3
張國昌,2015,2019,20,3,地區設施管理委員會,定期,3,3
植潔鈴,2015,2019,21,3,地區設施管理委員會,定期,3,3
趙資強,2015,2019,22,3,地區設施管理委員會,定期,3,3
趙家賢,2015,2019,23,3,地區設施管理委員會,定期,2,2
蔡素玉,2015,2019,24,3,地區設施管理委員會,定期,0,2
徐子見,2015,2019,25,3,地區設施管理委員會,定期,3,3
何毅淦,2015,2019,26,3,地區設施管理委員會,定期,3,3
許清安,2015,2019,27,3,地區設施管理委員會,定期,2,3
許林慶,2015,2019,28,3,地區設施管理委員會,定期,3,3
洪連杉,2015,2019,29,3,地區設施管理委員會,定期,3,3
古桂耀,2015,2019,30,3,地區設施管理委員會,定期,2,3
龔栢祥,2015,2019,31,3,地區設施管理委員會,定期,3,3
郭偉强,2015,2019,32,3,地區設施管理委員會,定期,2,2
黎志強,2015,2019,33,3,地區設施管理委員會,定期,3,3
林心亷,2015,2019,35,3,地區設施管理委員會,定期,3,3
劉慶揚,2015,2019,36,3,地區設施管理委員會,定期,3,3
李鎮強,2015,2019,37,3,地區設施管理委員會,定期,2,3
梁國鴻,2015,2019,38,3,地區設施管理委員會,定期,3,3
梁兆新,2015,2019,39,3,地區設施管理委員會,定期,3,3
梁穎敏,2015,2019,40,3,地區設施管理委員會,定期,0,3
李進秋,2015,2019,41,3,地區設施管理委員會,定期,3,3
羅榮焜,2015,2019,42,3,地區設施管理委員會,定期,3,3
麥德正,2015,2019,43,3,地區設施管理委員會,定期,1,2
顏尊廉,2015,2019,44,3,地區設施管理委員會,定期,3,3
邵家輝,2015,2019,45,3,地區設施管理委員會,定期,3,3
丁江浩,2015,2019,46,3,地區設施管理委員會,定期,3,3
王志鍾,2015,2019,47,3,地區設施管理委員會,定期,3,3
王振星,2015,2019,48,3,地區設施管理委員會,定期,2,2
黃健興,2015,2019,49,3,地區設施管理委員會,定期,1,3
黃建彬,2015,2019,50,3,地區設施管理委員會,定期,2,3
王國興,2015,2019,51,3,地區設施管理委員會,定期,3,3
楊斯竣,2015,2019,52,3,地區設施管理委員會,定期,3,3
鄭志成,2015,2019,18,3,食物、環境及衞生委員會,定期,3,3
鄭達鴻,2015,2019,19,3,食物、環境及衞生委員會,定期,2,2
張國昌,2015,2019,20,3,食物、環境及衞生委員會,定期,3,3
植潔鈴,2015,2019,21,3,食物、環境及衞生委員會,定期,3,3
趙資強,2015,2019,22,3,食物、環境及衞生委員會,定期,3,3
趙家賢,2015,2019,23,3,食物、環境及衞生委員會,定期,3,3
蔡素玉,2015,2019,24,3,食物、環境及衞生委員會,定期,0,2
徐子見,2015,2019,25,3,食物、環境及衞生委員會,定期,3,3
何毅淦,2015,2019,26,3,食物、環境及衞生委員會,定期,3,3
許清安,2015,2019,27,3,食物、環境及衞生委員會,定期,3,3
許林慶,2015,2019,28,3,食物、環境及衞生委員會,定期,3,3
洪連杉,2015,2019,29,3,食物、環境及衞生委員會,定期,3,3
古桂耀,2015,2019,30,3,食物、環境及衞生委員會,定期,3,3
龔栢祥,2015,2019,31,3,食物、環境及衞生委員會,定期,3,3
郭偉强,2015,2019,32,3,食物、環境及衞生委員會,定期,3,3
黎志強,2015,2019,33,3,食物、環境及衞生委員會,定期,2,3
林其東,2015,2019,34,3,食物、環境及衞生委員會,定期,3,3
林心亷,2015,2019,35,3,食物、環境及衞生委員會,定期,3,3
劉慶揚,2015,2019,36,3,食物、環境及衞生委員會,定期,2,3
李鎮強,2015,2019,37,3,食物、環境及衞生委員會,定期,2,3
梁國鴻,2015,2019,38,3,食物、環境及衞生委員會,定期,3,3
梁兆新,2015,2019,39,3,食物、環境及衞生委員會,定期,3,3
梁穎敏,2015,2019,40,3,食物、環境及衞生委員會,定期,1,2
李進秋,2015,2019,41,3,食物、環境及衞生委員會,定期,3,3
羅榮焜,2015,2019,42,3,食物、環境及衞生委員會,定期,3,3
麥德正,2015,2019,43,3,食物、環境及衞生委員會,定期,3,3
顏尊廉,2015,2019,44,3,食物、環境及衞生委員會,定期,3,3
邵家輝,2015,2019,45,3,食物、環境及衞生委員會,定期,3,3
丁江浩,2015,2019,46,3,食物、環境及衞生委員會,定期,3,3
王志鍾,2015,2019,47,3,食物、環境及衞生委員會,定期,3,3
王振星,2015,2019,48,3,食物、環境及衞生委員會,定期,3,3
黃健興,2015,2019,49,3,食物、環境及衞生委員會,定期,3,3
黃建彬,2015,2019,50,3,食物、環境及衞生委員會,定期,3,3
王國興,2015,2019,51,3,食物、環境及衞生委員會,定期,3,3
楊斯竣,2015,2019,52,3,食物、環境及衞生委員會,定期,3,3
鄭志成,2015,2019,18,3,規劃、工程及房屋委員會,定期,1,1
鄭達鴻,2015,2019,19,3,規劃、工程及房屋委員會,定期,1,1
